CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,IS_EMPLOYED,TYPE
0,0,0,-0.5796609024426633,-1.0513174937352916,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Unknown,-1.3145635887181122,1.5582667359423323,0,0
1,0,1,-0.5796609024426633,-0.7288271724686395,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,1.0199308794072406,1,0
1,1,0,0.767400387737868,2.5868933659369393,Pensioner,Higher education,Married,House / apartment,1,0,1,1,Core staff,0.879203908942614,-1.4995612198699517,1,0
1,0,0,0.767400387737868,-0.16389790287283554,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.7050411473711047,-0.37023536558382086,1,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
1,0,1,-0.5796609024426633,0.45675594351118753,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.4047878378697711,1,0
1,0,0,-0.5796609024426633,0.37641300699988667,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,0,Core staff,-1.3145635887181122,0.5944557125576466,1,0
0,1,0,-0.5796609024426633,0.646845689182498,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.6408383721175199,1,0
1,0,1,-0.5796609024426633,-0.11063043629640765,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,0.031104656307207268,1,0
0,0,1,-0.5796609024426633,-0.6051197211565092,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.4196525186433098,0,0
1,0,1,-0.5796609024426633,-0.17584347911820453,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.15479393630399674,1,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
1,0,0,-0.5796609024426633,0.27915442380665945,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,-0.4187699161306802,-0.42660133952519025,1,0
1,0,0,-0.5796609024426633,0.3017767295373488,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.7011870094708365,1,0
1,0,1,-0.5796609024426633,0.3633426417481061,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.2986659198732305,1,0
1,0,0,-0.5796609024426633,-0.12314414888946887,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,-0.21767983988774908,0.3712191209583768,1,0
0,0,0,2.1144616779183996,-0.06568306478752377,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.9760876577729771,0.15114050034613982,1,0
0,0,0,-0.5796609024426633,-0.9691151162502963,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,-0.21767983988774908,0.29969221954075415,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
1,0,1,-0.5796609024426633,-0.548388832228868,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.771717486860712,1,0
1,0,0,-0.5796609024426633,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,-0.21767983988774908,0.5855356898766902,1,0
0,0,1,-0.5796609024426633,1.4269848466189892,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,-0.7444974290100471,0.7141414881106535,1,0
1,1,0,-0.5796609024426633,-0.07921077179749153,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,-0.32437783879140214,1,0
0,0,1,0.765612237089659,0.15553516007315643,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,-1.4125668547630084,1,0
0,0,0,-0.5796609024426633,0.9365319038227927,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.9260056512581455,1,0
1,0,0,0.767400387737868,2.501985486196829,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,0.879203908942614,-1.192316956358408,1,0
1,0,1,0.767400387737868,-0.4031269464381433,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.37090997035702766,1,0
1,1,1,-0.5796609024426633,0.16020539842131404,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.5836332451592199,0,0
0,0,0,0.767400387737868,0.16008499064170045,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.4681434883568996,1,0
1,0,1,0.767400387737868,-0.3268173774003235,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.19952635711447625,1,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,0,0,-0.5796609024426633,-1.2237845185161467,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Core staff,-0.21767983988774908,-0.03395219344135736,1,0
0,0,1,2.1144616779183996,-0.1302358176819733,Working,Incomplete higher,Married,House / apartment,1,1,0,0,Sales staff,1.039365625163953,-0.967521922828046,1,0
0,0,1,-0.5796609024426633,-0.9498752083623446,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9756002963744517,0,0
0,0,0,-0.5796609024426633,-1.070198650569466,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.6489831363010818,0,0
0,0,0,-0.5796609024426633,0.17871519371393724,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,0.7306909608591858,1,0
0,0,1,0.767400387737868,0.15536497110618144,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Sales staff,-0.21767983988774908,-0.8302384277924437,1,0
0,0,1,-0.5796609024426633,-0.9628587366771959,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
1,0,0,0.767400387737868,-0.48725212759054304,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-1.4874595507613995,1,0
1,0,0,-0.5796609024426633,-0.7288271724686395,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,1.0199308794072406,1,0
0,0,0,-0.5796609024426633,-0.9498752083623446,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,-0.21767983988774908,0.32489857615836,1,0
0,0,0,-0.5796609024426633,0.7060339553448365,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,0.5428630185801928,1,0
0,0,0,-0.5796609024426633,0.024701672167076555,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Laborers,-0.21767983988774908,-1.3574647030424773,1,0
1,0,0,0.767400387737868,-0.06568306478752377,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.2389241061516214,1,0
0,0,1,-0.5796609024426633,0.01298744733786017,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.5597044691889066,0,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,0.879203908942614,-0.10949661337219042,1,0
0,0,0,0.767400387737868,0.03713591058256334,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.5964163157584366,1,0
0,0,1,0.767400387737868,0.15536497110618144,Working,Secondary / secondary special,Separated,House / apartment,1,0,1,0,Sales staff,-0.21767983988774908,-1.168633591850984,1,0
0,0,0,-0.5796609024426633,-1.1092500014573328,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Secretaries,-0.21767983988774908,0.6410949998453935,1,0
0,0,0,0.767400387737868,-0.5428728062953962,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.017976625373293004,1,0
1,1,1,2.1144616779183996,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,1.9760876577729771,0.41177761406447005,1,0
1,1,1,-0.5796609024426633,0.2943525080336532,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.5309090860239185,0,0
0,0,0,-0.5796609024426633,1.2105794235192586,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.6028769961376764,1,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
1,1,1,-0.5796609024426633,-0.5077791365749342,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.2389241061516214,1,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,1,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
1,0,0,-0.5796609024426633,1.7034288638703479,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-1.4793714344931206,1,0
1,0,1,-0.5796609024426633,0.643139616194238,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,0.03124190107582625,1,0
0,1,0,1.9375250633320802,-1.0838192095315147,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Core staff,1.832011884437686,-0.928227202468576,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
0,0,1,0.767400387737868,-0.07495966270406784,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,0.879203908942614,-1.3143616406171086,1,0
1,0,0,0.767400387737868,-0.4589027512539713,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.879203908942614,-0.775279886362559,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
1,0,0,0.767400387737868,-0.13456838893609951,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.879203908942614,-0.04447467265677421,1,0
0,0,1,0.767400387737868,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Low-skill Laborers,0.879203908942614,-0.6183040827013145,1,0
0,0,0,-0.5796609024426633,-0.47005530134387885,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6280841447500112,0,0
1,1,0,0.767400387737868,-0.5077791365749342,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-1.0773491335674383,1,0
0,0,1,-0.5796609024426633,1.1027484795773765,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,-0.21767983988774908,0.587129822921411,1,0
0,1,0,2.1144616779183996,-0.28660673819171845,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Core staff,1.9760876577729771,-1.4789339233286267,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
1,1,0,-0.5796609024426633,-0.0511128184003844,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-1.3145635887181122,0.07285133058600832,1,0
0,1,0,-0.5796609024426633,-0.314124168279768,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.4297227902951418,1,0
0,0,0,0.767400387737868,-0.18427076886990837,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.1461059125694878,1,0
1,0,1,-0.5796609024426633,-0.1782442791461909,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.17726402278589645,1,0
0,0,1,-0.5796609024426633,0.0501231683950044,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.1261052668110897,1,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
0,1,1,-0.5796609024426633,1.442024228356212,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,-1.3145635887181122,0.7934452663675235,1,0
1,0,0,0.767400387737868,-0.06568306478752377,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,-0.717649878714961,1,0
0,1,0,0.767400387737868,-0.5094523352594327,State servant,Higher education,Married,House / apartment,1,1,0,0,Core staff,0.879203908942614,-0.022069557734145318,1,0
1,1,1,-0.0875965743234493,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-1.3145635887181122,0.22294049110243191,1,0
0,0,0,-0.5796609024426633,-0.11199617238320608,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,0,0,Core staff,-1.3145635887181122,0.8941629603925686,1,0
1,0,0,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.05252921474761042,1,0
0,1,0,-0.5796609024426633,0.7641085456476737,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,-0.21767983988774908,0.638988618802766,1,0
1,1,1,-0.5796609024426633,-0.5961983509324164,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,-1.3145635887181122,-0.37013372709052067,1,0
0,0,1,0.767400387737868,0.036812452278294786,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,-0.21767983988774908,-1.381618862067571,1,0
0,1,1,-0.5796609024426633,-0.41931471722041114,Working,Higher education,Married,House / apartment,1,0,1,0,High skill tech staff,-0.21767983988774908,0.09033849908289127,1,0
1,0,0,0.767400387737868,-0.5519887437536752,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.0651660303394013,1,0
0,0,0,-0.5796609024426633,-0.5077791365749342,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Secretaries,-0.21767983988774908,-0.1963756512783005,1,0
1,0,1,-0.5796609024426633,0.3855193356837926,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,-0.2725174427974533,1,0
0,0,1,-0.5796609024426633,-0.06568306478752377,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6280841447500112,0,0
0,0,1,-0.5796609024426633,-0.6115080067148334,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,1.0199308794072406,1,0
0,0,0,2.1144616779183996,0.8372042845887437,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,1.9760876577729771,-0.5210553081192472,1,0
0,0,1,-0.5796609024426633,0.12032626819761756,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.45242231661155985,1,0
0,1,0,2.1144616779183996,-0.24252149350248794,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,1.9760876577729771,-1.4995612198699517,1,0
